Event,Platform,White,Black,Result,WhiteElo,BlackElo,UTCDate,UTCTime,ECO,TimeControl,Termination,Link,Moves
Live Chess,Chess.com,dhawalplaysd4,timothy1211,1-0,1818,1782,2020.11.28,11:00:23,C01,60,dhawalplaysd4 won by checkmate,Chess.com,e4 e6 d4 d5 exd5 exd5 Nc3 Nf6 Nf3 c6 Bd3 Bb4 Be3 O-O Qe2 Bxc3+ bxc3 Bg4 O-O Nbd7 h3 Bh5 g4 Bg6 g5 Nh5 Nd2 Qc7 Bxg6 fxg6 Rab1 Rf7 Nb3 Raf8 Nc5 Nxc5 dxc5 Qe5 Rfe1 Qxc3 Bd2 Qxc2 Rxb7 Rxf2 Qxf2 Rxf2 Kxf2 Qxd2+ Kf1 Qd3+ Kg1 Qg3+ Kf1 Qxh3+ Ke2 Qg4+ Kd2 Qxg5+ Kc2 Qf5+ Kd1 Qd3+ Kc1 Qc3+ Kd1 Qd4+ Kc2 Qxc5+ Kd1 Qd4+ Ke2 Qc4+ Kf2 Qxa2+ Re2 Qc4 Re8#
Live Chess,Chess.com,dhawalplaysd4,ivotour,0-1,1810,1786,2020.11.28,10:56:13,B01,60,ivotour won on time,Chess.com,e4 d5 d3 dxe4 dxe4 Qxd1+ Kxd1 Nf6 Nc3 g6 e5 Ng4 Ke2 Nxe5 Nd5 Na6 Ke3 c6 Bxa6 cxd5 f4 Nc6 Bd3 Bg7 Ne2 O-O Kf2 e6 Re1 Nd4 Nxd4 Bxd4+ Kg3 Bg7 Rb1 a6 b3 b5 Bb2 Bxb2 Rxb2 Bb7 h4 Rac8 Re2 Kg7 h5 Rfd8 Kh4 Rc7 Re3 Rdc8 hxg6 hxg6 g4 Rh8+ Kg3 Rcc8 f5 Rh7 fxe6 fxe6 Rxe6 Rf8 Rxg6+ Kh8 Rb6 Rhf7 c3 Bc8 Rh2+ Kg8 Rg6+ Rg7 Rgh6 Rxg4+ Kh3 Rg6+ Kh4 Rxh6+ Kg5 Rxh2 Bg6 Kg7 c4 dxc4 bxc4 bxc4 a3 Rc2 a4 Ra2 Bc2 Rxc2 a5 Ra2 Kh5 Rxa5+ Kh4 c3
Live Chess,Chess.com,dhawalplaysd4,Aco_Hux,0-1,1819,1802,2020.11.28,10:53:52,B00,60,Aco_Hux won on time,Chess.com,e4 e5 d4 Nc6 c3 exd4 cxd4 d5 Nf3 dxe4 Nfd2 Qxd4 Nc3 Nf6 b3 Bb4 Nb5 Bxd2+ Bxd2 Qd7 Qe2 O-O O-O-O Qe7 Nc3 Bf5 h3 Rfd8 g4 Bg6 Bg2 Rd7 Rhe1 Rad8 Bf4 Nd4 Qd2 Nxb3+ axb3 Rxd2 Rxd2 Rxd2 Bxd2 h6 g5 hxg5 Bxg5 Qe6 Bxe4 Nxe4 Nxe4 Bxe4 f3 Qc6+ Kb2 Bxf3 Rc1 Qe4 Bd2 Qe2 Kc3 Be4 Rc2 Qd3+ Kb2 Qxc2+ Ka3 Qb1 Kb4 Qb2 Ka4 Qxd2 Ka3 Qd6+ b4 Qh6 h4 Qh5 Ka4 Qxh4 b5 Bf3+
Live Chess,Chess.com,Valerofondis,dhawalplaysd4,0-1,1833,1828,2020.11.28,10:51:38,D30,60,dhawalplaysd4 won on time,Chess.com,Nf3 d5 d4 e6 c4 Nf6 cxd5 exd5 Qc2 Nc6 Nc3 g6 Bg5 Bf5 Qb3 h6 Bxf6 Qxf6 Qxb7 Rb8 Qa6 Rb6 Qa4 Bd7 Nxd5 Qe6 Nxb6 cxb6 a3 Ne5 Qxa7 Nd3+ Kd2 Nxf2 Rg1 Ne4+ Ke1 Bb5 e3 Bxf1 Kxf1 Nd6 Qxb6 Qxe3 Qc6+ Kd8 Qb6+ Kd7 Ne5+ Ke6 Re1 Qf4+ Nf3+ Kf5 Kf2 Ne4+ Rxe4 Qd2+
Live Chess,Chess.com,cpedro,dhawalplaysd4,1/2-1/2,1847,1820,2020.11.28,10:49:13,A00,60,Game drawn by timeout vs insufficient material,Chess.com,e3 d5 Ne2 e5 g3 Nf6 Bg2 Nc6 b3 Be6 Bb2 Bd6 Nbc3 Qe7 d4 e4 Qd2 a6 O-O-O O-O Kb1 b5 f3 b4 Na4 exf3 Bxf3 Bd7 Nc5 Bxc5 dxc5 Qxc5 Bxf6 gxf6 Bxd5 Be6 Bg2 Rad8 Nd4 Nxd4 exd4 Rxd4 Qxd4 Qxd4 Rxd4 c5 Rd6 Bf5 Rxa6 Bg6 h4 Kg7 h5 Bf5 Bf3 h6 g4 Bh7 Ra5 Rd8 Rxc5 Rd2 Rd1 Rf2 Bc6 Rh2 Bd7 Rg2 Bf5 Rg3 Bxh7 Kxh7 Rc4 Kg7 Rxb4 Rh3 Rf1 Rg3 Rbf4 Re3 Rxf6 Re7 Rxf7+ Rxf7 Rxf7+ Kxf7 a4 Kf6 a5 Kg5 a6 Kxg4 a7 Kxh5 a8=Q Kg5 Qh8 h5 Qxh5+ Kxh5 c4 Kg4 Kb2 Kf5
Live Chess,Chess.com,dhawalplaysd4,cpedro,1-0,1819,1848,2020.11.28,10:47:25,C00,60,dhawalplaysd4 won by checkmate,Chess.com,e4 e6 d4 Ne7 Nf3 g6 Nc3 Bg7 Bd3 b6 Be3 Bb7 Qe2 Nbc6 O-O d5 h3 Qd7 exd5 Nxd5 Nxd5 Qxd5 c4 Qd7 d5 exd5 cxd5 Qxd5 Bc4 Qd7 Bc5+ Kd8 Rad1 bxc5 Rxd7+ Kxd7 Rd1+ Kc8 Bxf7 a5 Qe6+ Kb8 Rd7 Ka7 Qd5 Nd4 Qxc5+ Ka6 Rxc7 Rhc8 Nxd4 Rxc7 Qd6+ Ka7 Nb5+ Kb8 Qxc7#
Live Chess,Chess.com,dhawalplaysd4,PrawnOdyssey,1/2-1/2,1810,1652,2020.11.28,10:45:12,C21,60,Game drawn by timeout vs insufficient material,Chess.com,e4 e5 d4 exd4 c3 Nc6 cxd4 Nf6 d5 Nb8 e5 Ng8 Nf3 d6 Nc3 dxe5 Nxe5 Qe7 Qe2 Nd7 Nxd7 Qxe2+ Bxe2 Bxd7 O-O Nf6 Bf4 Bd6 Bxd6 cxd6 Rfe1 O-O h3 Rfe8 Bd3 a6 Ne4 Nxe4 Bxe4 f5 Bf3 g6 Kf1 Kg7 Rxe8 Rxe8 Re1 Kf6 Rxe8 Bxe8 Ke2 Bb5+ Kd2 Ke5 a3 Bc4 b4 Bxd5 Bxd5 Kxd5 f4 Ke4 g3 Kf3 h4 Kxg3 h5 Kxf4 hxg6 hxg6 Kc3 Ke5 Kd2 d5 Ke3 g5 a4 b6 b5 axb5 a5 bxa5 Kd3 g4 Kc2 a4 Kb2 f4 Ka3 g3 Kb4 g2 Ka5 g1=Q Kxb5 Qd4 Kc6 a3 Kd7 a2 Ke7 a1=Q Kf7 Qaa7+ Kg6 Qdb6+ Kg5
Live Chess,Chess.com,Lchpf,dhawalplaysd4,1-0,1893,1814,2020.11.28,10:43:57,D30,60,Lchpf won by resignation,Chess.com,d4 d5 e3 e6 Nf3 Nf6 c4 Nc6 cxd5 exd5 Nc3 Bd7 Bb5 Bd6 Bxc6 Bxc6 Ne5 a6 Nxc6 bxc6 O-O O-O h3 Qe7 Re1 Ne4 Qa4 Nxc3 bxc3 Qd7 Ba3 Bxa3 Qxa3 Qd6 Qc1 Rfb8 c4 dxc4 Qxc4 Qd5 Qc3 Rb5 Rec1 Rb6 a4 a5 Rab1 Rxb1 Rxb1 Ra6 Rb8+
Live Chess,Chess.com,dhawalplaysd4,dair23,1-0,1820,1775,2020.11.28,10:41:26,C10,60,dhawalplaysd4 won on time,Chess.com,e4 d5 d4 dxe4 Nc3 e6 Nxe4 Nf6 Nc3 Bb4 Nf3 Bxc3+ bxc3 O-O Bd3 c6 Bd2 Nd5 O-O Qf6 c4 Nf4 Bxf4 Qxf4 Qd2 Qf6 Qe3 Nd7 Rfe1 Nb6 Ne5 g6 c5 Nd5 Qe4 Kg7 c4 Nc3 Qf3 Qxf3 Nxf3 b5 cxb5 Nxb5 Rac1 a6 Bxb5 axb5 Rc2 Rd8 Ne5 Bb7 Rd1 Rd5 f4 Rad8 Kf2 f6 Nf3 e5 fxe5 fxe5 Nxe5 Rxe5 Rb1 Rf8+ Kg1 Ref5 Rcc1 Bc8 h3 Be6 Kh2 Bd5 Ra1 Rf2 Rg1 Rd2 a4 Rff2 axb5 cxb5 Ra7+ Kh6 Rxh7+ Kxh7 h4 Rxg2+ Kh3
Live Chess,Chess.com,zen0,dhawalplaysd4,1-0,1849,1813,2020.11.28,08:09:46,D07,60,zen0 won by resignation,Chess.com,d4 d5 c4 Nc6 cxd5 Qxd5 Nf3 Bf5 Nc3 Qd8 d5 Nb8 e4 c6 exf5 cxd5 Qxd5 Qxd5 Nxd5 Kd7 Bf4 Nf6 Nc7 Nc6 Nxa8 g6 O-O-O+ Kc8 Nc7 e6 fxe6 fxe6 Nxe6 Be7 Bb5 Ng4 Bxc6 bxc6 Rd2 g5 Bxg5 Bxg5 Nexg5 h6 Ne4 Re8 Nd6+ Kd8 Nxe8+ Kxe8 Re1+ Kf7 h3 Kg6 hxg4
Live Chess,Chess.com,jtchezz,dhawalplaysd4,1-0,1920,1821,2020.11.28,08:07:46,D00,60,jtchezz won by checkmate,Chess.com,d4 d5 c3 Nc6 Nf3 Nf6 Bg5 Bf5 Bxf6 exf6 Nbd2 Bd6 g3 O-O Bg2 Bg6 O-O Qe7 Re1 a6 e4 Rae8 exd5 Qd7 Rxe8 Rxe8 dxc6 Qxc6 Qb3 Be4 Nxe4 Rxe4 Nh4 Qe8 Bxe4 Qxe4 Rf1 g5 Ng2 h5 Qd1 h4 Qe1 Qd5 gxh4 gxh4 Qe3 Qh5 f4 h3 Ne1 Qg4+ Kh1 Qg2+ Nxg2 hxg2+ Kxg2 Kf8 Re1 Kg7 Kf3 f5 Rg1+ Kf6 c4 Bf8 c5 Bg7 h4 Bh6 h5 Bg7 Qe5#
Live Chess,Chess.com,MitraPandit2,dhawalplaysd4,0-1,1298,1827,2020.11.28,07:52:27,B02,60,dhawalplaysd4 won by checkmate,Chess.com,e4 d5 exd5 Nf6 Nc3 Nxd5 d4 Nxc3 bxc3 Bf5 Nf3 e6 Bd3 Bg6 O-O Nc6 Ba3 Bxa3 Rb1 b6 Rb3 Bd6 Ne5 Nxe5 dxe5 Bxd3 cxd3 Bc5 d4 Be7 Qg4 Rg8 Qh4 Bxh4 g3 Be7 Re1 c5 Re4 cxd4 Rxd4 Qc8 Rc4 Bc5 Rh4 h6 c4 Qb7 Kf1 Qf3 Rh3 Qxf2#
Live Chess,Chess.com,dhawalplaysd4,MitraPandit2,0-1,1827,1298,2020.11.28,07:49:28,B21,60,MitraPandit2 won by checkmate,Chess.com,e4 c5 d4 cxd4 c4 dxc3 Bc4 Nc6 Nf3 Nf6 e5 Ng4 O-O Ngxe5 Nxe5 Nxe5 bxc3 Nxc4 Qb3 Nd6 Nd2 g6 f3 Bg7 Kh1 O-O Bb2 Qb6 Qxb6 axb6 Ne4 Nxe4 fxe4 e6 Rf3 d5 exd5 exd5 Raf1 Bg4 R3f2 Rae8 c4 Bxb2 Rxb2 Be2 Re1 Bxc4 Rxe8 Rxe8 h3 Re1+ Kh2 Re2 Rxe2 Bxe2 Kg3 d4 Kf2 d3 Ke1 b5 Kd2 b4 g4 b6 g5 b5 h4 f6 gxf6 Kf7 h5 Kxf6 h6 Kf5 Ke1 g5 Kd2 g4 Ke1 Kf4 Kd2 Kf3 Ke1 Kg2 Kd2 g3 Kc1 Kg1 Kb2 g2 Kb3 Kf1 Kxb4 g1=Q Kxb5 Qg5+ Ka4 Qxh6 a3 Qg6 Kb3 h6 Ka2 h5 Kb3 h4 a4 h3 Ka3 h2 a5 h1=Q a6 Qa8 a7 Qxa7+ Kb3 Qc6 Kb2 Qab7+ Ka1 Qca6#
Live Chess,Chess.com,dhawalplaysd4,Divyansh7991,1-0,1224,1155,2020.11.28,07:34:08,C45,600,dhawalplaysd4 won by resignation,Chess.com,e4 e5 d4 exd4 c3 dxc3 Nxc3 Nc6 Nf3 d6 Bc4 Nf6 Bg5 Be7 Bxf6 Bxf6 Qb3 O-O O-O Nd4 Nxd4 Bxd4 Ne2 Be5 f4 Bf6 Rad1 Bg4 Rfe1 Bh4 g3 c6 gxh4 Qxh4 Qg3 Qh5 f5 Rae8 Nf4 Qg5 Rd3 d5 exd5 cxd5 Nxd5 Rxe1+ Qxe1 Bh3+ Rg3 Qxf5 Ne7+ Kh8 Nxf5
Live Chess,Chess.com,dhawalplaysd4,Benramin123,1-0,1827,1772,2020.11.27,13:11:55,C21,60,dhawalplaysd4 won on time,Chess.com,e4 e5 d4 exd4 c3 dxc3 Bc4 c2 Qxc2 d6 Qb3 Nh6 Bxh6 gxh6 Bxf7+ Ke7 Nc3 Bg7 Bh5 Bxc3+ Qxc3 Rf8 Nf3 Be6 Nd4 Nc6 Nxe6 Kxe6 Qc4+ Ke7 O-O-O Ne5 Qd5 Rxf2 Rhf1 Qf8 Rxf2 Qxf2 Qxb7 Qf8 Qxc7+ Kf6 Rxd6+ Kg5 h4+ Kxh5 Rd5 Rc8 Rxe5+ Kxh4 Qc2 Rxc2+ Kxc2 Kg3 Kd3 Kf4 Rd5 Kg3 Kd4 Qf1 Ke5 Qb1 Rd3+ Kxg2 Rd4 Qxb2 Kd5 h5 e5 Qb5+ Ke4 Qb8 e6 h4 Rd5 Qe5+ Rxe5 h3 Rg5+ Kf1 Rh5 h2 Rh3 Kg1 Rxh2 Kxh2 e7 h5 e8=Q Kg3 Qg8+ Kh2 Qd5 Kh1 Qb7 Kh2 Qxa7
Live Chess,Chess.com,dhawalplaysd4,Rovsenyzd,1-0,1820,1800,2020.11.27,13:09:36,D00,60,dhawalplaysd4 won on time,Chess.com,e4 d5 d4 Bg4 Nc3 Bxd1 Kxd1 dxe4 Nxe4 Nf6 Nxf6+ gxf6 Nf3 e6 Be2 Bb4 Be3 Nc6 c3 Bd6 a4 e5 b4 exd4 Nd2 dxe3 fxe3 Ne5 b5 Bc5 Kc2 Bxe3 Nc4 Nxc4 Bxc4 Qd2+ Kb3 a6 Rad1 Qf2 Rhe1 f5 Rf1 Qh4 Rfe1 f4 g3 Qf6 gxf4 axb5 Bxb5+ c6 Bc4 Ra6 Rxe3+ Kf8 Bxa6 bxa6 Rdd3 Kg7 Rg3+ Kh6 Rh3+ Kg7 Rdg3+ Kf8 Rd3 Qe6+ Kb4 Rg8 Rhg3 Qe4+ Kb3 Rxg3 Rxg3 Qxf4 c4 Qf5 Rc3 Qe6 Kb4 a5+ Kxa5 c5 Kb5 Qe8+ Kxc5 Qc8+ Kd4 Qa8 Kd3 Qxa4 Ke3 Qc6 Rd3 Qe6+ Kd2
Live Chess,Chess.com,duckduckmate,dhawalplaysd4,1-0,1867,1812,2020.11.27,13:07:55,D03,60,duckduckmate won by checkmate,Chess.com,Nf3 d5 d4 e6 Bg5 Nf6 h4 h6 Bf4 Nc6 e3 Bd6 Be5 Bxe5 dxe5 Ng4 Bb5 a6 Ba4 b5 Bb3 Ngxe5 Nd4 Nxd4 Qxd4 Ng6 Qxg7 c5 c3 c4 Bc2 Qe7 Bxg6 fxg6 Qxh8+ Kf7 Qxh6 Bd7 h5 e5 Qxg6+ Kf8 h6 Be6 h7 Qg7 Qxe6 Qh8 Qd6+ Kg7 Rh6 Rf8 Qg6#
Live Chess,Chess.com,dhawalplaysd4,Hadi_firouzja,1-0,1819,1817,2020.11.27,13:05:35,B01,60,dhawalplaysd4 won on time,Chess.com,e4 d5 exd5 Qxd5 Nc3 Qa5 d3 Nd7 Bd2 Ndf6 Nf3 Qh5 Be2 Bg4 h3 e6 Rg1 Bxf3 Bxf3 Qg6 Bxb7 Rd8 Nb5 Nd7 Nxc7+ Ke7 Bb4+ Kf6 Qf3+ Qf5 Bc3+ e5 Qc6+ Qe6 Nd5+ Kg6 Qa4 Nc5 Qg4+ Qxg4 hxg4 Nxb7 Ne3 f6 Bd2 Bc5 Rh1 Bxe3 Bxe3 Ne7 O-O-O Nd5 f4 Nxe3 f5+ Kf7 Rde1 Nxg4 Rh4 Nh6 Rb4 Nxf5 Rxb7+ Ne7 Re4 Rb8 Rxa7 Rb6 Rc4 Rhb8 Rcc7 Rxb2 Rxe7+ Kg6 Kd1 Kf5 Kd2 g6 g4+
Live Chess,Chess.com,DocAnderson,dhawalplaysd4,0-1,1797,1811,2020.11.27,13:03:54,D30,60,dhawalplaysd4 won by resignation,Chess.com,d4 d5 c4 e6 Nf3 Nf6 e3 Nc6 Bd3 Bb4+ Bd2 Bxd2+ Nbxd2 Ne4 Nxe4 dxe4 Bxe4 f5 Bd3 Bd7 Bf1 g5 g3 g4 Ne5 Nxe5 dxe5 Qg5 Bg2 h5 Qe2 Rb8 O-O-O h4 h3 hxg3 fxg3 gxh3 Bxh3 Qxg3 Rdg1 Qxe5 Bxf5 exf5 Rxh8+ Qxh8 Qg2 Qf8 Qg8 Qxg8 Rxg8+ Ke7 Rxb8 b6 Rh8 Ke6 Rh2 Ke5 Rf2 Be6 Kd2 Bxc4 b3 Bb5 Rf4 c5 Rb4 cxb4
Live Chess,Chess.com,MitraPandit2,dhawalplaysd4,0-1,1262,1803,2020.11.27,07:17:33,B01,60,dhawalplaysd4 won on time,Chess.com,e4 d5 exd5 Nf6 Nf3 Nxd5 d4 Nc6 Bd2 Bf5 Nc3 Nxc3 Bxc3 e6 Bd3 Bxd3 Qxd3 Bd6 O-O Qe7 Rad1 O-O Rfe1 Rad8 d5 Nb8 Kh1 c6 dxe6 Bxh2 Qe3 Rxd1 Rxd1 fxe6 Nxh2 Nd7 Qg3 Nf6 Re1 Nd5 Nf3 Qf7 Ng5 Qh5+ Kg1 Nxc3 bxc3 Rf5 Rxe6 Rxg5 Re8+ Kf7 Qe3 Rf5 Re7+ Kg6 Qe6+ Kg5 Rxg7+ Qg6 Rxg6+ hxg6 Qe3+ Rf4 Qxa7 Kg4 Qxb7 Rxf2 Qxc6 Rf1+
Live Chess,Chess.com,dhawalplaysd4,MitraPandit2,1-0,1803,1262,2020.11.27,07:15:17,B21,60,dhawalplaysd4 won by checkmate,Chess.com,e4 c5 d4 cxd4 Bc4 Nf6 Nf3 g6 Nxd4 Nxe4 Qf3 Nf6 Bg5 Bg7 h4 O-O Bxf6 Bxf6 c3 e6 h5 d5 Bd3 e5 hxg6 fxg6 Ne2 e4 Bxe4 dxe4 Qxe4 Nc6 Nd2 Re8 Qc4+ Be6 Qf4 Rc8 O-O-O Qc7 Qh6 Bg7 Qxh7+ Kf8 Nf4 Be5 Nxg6#
Live Chess,Chess.com,MitraPandit2,dhawalplaysd4,1-0,1262,1803,2020.11.27,07:12:59,B01,60,MitraPandit2 won by checkmate,Chess.com,e4 d5 exd5 Nf6 Nf3 Nxd5 d4 Nc6 Bd2 Bf5 Nc3 e6 Nxd5 exd5 Bb5 Be7 O-O O-O Be3 a6 Bxc6 bxc6 Qd2 Bd6 Bf4 Rb8 b3 Bxf4 Qxf4 Qd6 Qxf5 Qf6 Qd3 Rfe8 Qxa6 Rbd8 Qa7 Rd7 Qa5 h6 Rae1 Rxe1 Rxe1 Kh7 Qd2 Qg6 Ne5 Qf5 Nxd7 Qxd7 Qd3+ g6 Qh3 Qe8 Rxe8 Kg7 Re7 h5 Rxc7 Kh6 Qd7 f6 Qg7+ Kg5 Rxc6 Kf5 Rxf6+ Kg5 Qxg6+ Kh4 Rf4#
Live Chess,Chess.com,dhawalplaysd4,MitraPandit2,1-0,1803,1262,2020.11.27,07:10:37,B23,60,dhawalplaysd4 won on time,Chess.com,e4 c5 Nc3 Nc6 Bb5 Nd4 Bc4 g6 f4 Bg7 Nge2 e6 d3 Ne7 e5 d5 exd6 Qxd6 Ne4 Qd8 Nxd4 cxd4 c3 dxc3 bxc3 O-O d4 a6 g4 b5 Bb3 Nd5 Bd2 f5 gxf5 exf5 Nf2 Re8+ Kf1 Kh8 Bxd5 Qxd5 Rg1 Bb7 Nh3 Qf3+ Qxf3 Bxf3 Nf2 Rec8 Re1 Rc6 Nd3 Kg8 Ne5 Bxe5 dxe5 Kf7 Re3 Be4 Kf2 Rd8 Rd1 a5 Ke2 b4 cxb4 axb4 Rb1 Ra6 Rxb4 Rxa2 Rexe4 fxe4 Rxe4 Raxd2+ Ke1 Rd1+ Kf2 R8d2+ Kg3 Rg1+ Kf3
Live Chess,Chess.com,MitraPandit2,dhawalplaysd4,0-1,1262,1803,2020.11.27,07:08:20,B01,60,dhawalplaysd4 won on time,Chess.com,e4 d5 exd5 Nf6 Nf3 Nxd5 d4 Nc6 Bd2 Bf5 Nc3 e6 Bd3 Bxd3 cxd3 Nxc3 Bxc3 Bd6 O-O O-O Qd2 h6 Rae1 a6 a3 b5 b4 Ne7 Ne5 Bxe5 dxe5 Nf5 d4 Rb8 Qf4 Rc8 Rd1 Qg5 Qxg5 hxg5 Bd2 f6 exf6 gxf6 Bc3 Rcd8 Rfe1 Rfe8 h3 Kf7 g4 Nh6 f3 Ng8 Kg2 Ne7 d5 Nxd5 Bd2 Nf4+ Bxf4 gxf4 Rxd8 Rxd8 Re2 Rd3 Kf2 Rxa3 Rc2 Rb3 Rxc7+ Kg6 Rc6 Rxb4 Rxa6 Rb2+ Ke1 Rb1+ Kd2 Rb2+ Kc3 Rh2
Live Chess,Chess.com,dhawalplaysd4,MitraPandit2,1-0,1803,1262,2020.11.27,07:06:11,B21,60,dhawalplaysd4 won on time,Chess.com,e4 c5 d4 cxd4 c3 dxc3 Bc4 Nc6 Nf3 e6 Nxc3 Nf6 e5 Ng4 h3 Ngxe5 Nxe5 Nxe5 Bb3 Bb4 Qc2 O-O a3 Ba5 Bf4 Ng6 Bg3 d5 O-O-O Bc7 Bxc7 Qxc7 Ne2 Qxc2+ Bxc2 Bd7 Nf4 Nxf4 Kb1 Rac8 Rd4 Ne2 Rd2 Nf4 g3 Ng6 f4 e5 f5 Ne7 g4 g6 Rf1 gxf5 gxf5 Kh8 f6 Nc6 Rg2 Rg8 Rgf2 Rg3 h4 Bh3 Rh1 Bg2 Rg1
Live Chess,Chess.com,MitraPandit2,dhawalplaysd4,1-0,1262,1803,2020.11.27,07:03:34,B01,60,MitraPandit2 won on time,Chess.com,e4 d5 exd5 Nf6 Nf3 Nxd5 d4 Nc6 Bd2 Bf5 Nc3 Nxc3 Bxc3 e6 Bd3 Bg6 O-O Bd6 d5 exd5 Bxg7 Rg8 Bc3 Bxd3 Re1+ Be7 cxd3 Qd7 Ne5 Nxe5 Bxe5 Rd8 Bf6 Qc6 Rxe7+ Kf8 Rxc7 Qxc7 Bxd8 Qxd8 Qd2 d4 Qb4+ Ke8 Qb5+ Qd7 Re1+ Kd8 Qxd7+ Kxd7 Re4 Kd6 Rxd4+ Ke5 Ra4 Rd8 Rxa7 Rxd3 h3 Rd1+ Kh2 Rd2 Rxb7 Rxf2 Kg3 Rc2 Rxf7 Rd2 Rxh7 Re2 Rh5+ Kd4 Rh4+ Kd3 Rf4 Re3+ Rf3 Rxf3+ gxf3 Kc2 f4 Kxb2 f5 Kxa2 f6 Kb3 f7 Kb4 f8=Q+ Kc3 h4 Kd2 h5
Live Chess,Chess.com,dhawalplaysd4,MitraPandit2,1-0,1803,1262,2020.11.27,07:01:03,B23,60,dhawalplaysd4 won on time,Chess.com,e4 c5 Nc3 Nc6 Bc4 g6 Nf3 Bg7 Ng5 e6 d3 Nge7 Qf3 O-O Be3 d5 exd5 exd5 Bb3 d4 Bxf7+ Rxf7 Qxf7+ Kh8 Qf3 dxe3 Nf7+ Kg8 Nxd8 Nxd8 fxe3 Nf5 e4 Nd4 Qf2 Be6 Nd5 Bxd5 exd5 Nf7 O-O-O Nd6 Rde1 Rf8 Qe3 Re8 Qf2 Rxe1+ Rxe1 Bf8 c3 N4f5 Qe2 Kg7 Qe6
Live Chess,Chess.com,MitraPandit2,dhawalplaysd4,0-1,1262,1803,2020.11.27,06:58:53,B01,60,dhawalplaysd4 won on time,Chess.com,e4 d5 exd5 Nf6 Nf3 Nxd5 d4 Nc6 Nc3 Nxc3 bxc3 Bf5 Bd3 Bxd3 Qxd3 e6 O-O Bd6 c4 b6 Ba3 Bxa3 Qxa3 Qe7 Qxe7+ Kxe7 d5 exd5 Rae1+ Kd6 cxd5 Kxd5 Rd1+ Ke6 Rfe1+ Kf6 Rd7 Rhe8 Rxe8 Rxe8 Rxc7 Nd4 h3 Nxf3+ gxf3 Re1+ Kg2 Ra1 Rxa7 Rc1 Rc7 Ra1 Rc6+ Kg5 Rxb6 Rxa2 Rb7 Rxc2 Rxf7 Kg6 Rf4 Rc5 Rg4+ Kf6 Rh4 h6 Rf4+ Kg5 Rg4+ Kf6 Rf4+ Kg6 Rg4+ Kh7 Rf4 Rg5+ Rg4 Rf5 Kg3 h5 Rf4 Rg5+ Kh4 Rg6 Kxh5 Rh6+ Kg4 Rg6+
Live Chess,Chess.com,dhawalplaysd4,MitraPandit2,1-0,1803,1262,2020.11.27,06:57:27,B21,60,dhawalplaysd4 won by resignation,Chess.com,e4 c5 d4 cxd4 c3 dxc3 Bc4 Nf6 e5 d5 exd6 Qxd6 Qxd6 exd6 Nxc3 Be7 Bf4 O-O Nf3 Nh5 Bg3 Re8 O-O-O a6 Bxd6 Bxd6 Rxd6 b5 Bb3 Be6 Bxe6 Rxe6 Rd8+
Live Chess,Chess.com,MitraPandit2,dhawalplaysd4,0-1,1262,1803,2020.11.27,06:54:59,B01,60,dhawalplaysd4 won on time,Chess.com,e4 d5 exd5 Nf6 Nf3 Nxd5 d4 Nc6 Bd2 Bf5 Nc3 Nxc3 Bxc3 e6 Bd3 Bg6 O-O Bd6 Qd2 Qd7 d5 exd5 Bxg7 Rg8 Bc3 d4 Rae1+ Kf8 Nxd4 Nxd4 Bxd4 Bxd3 Qxd3 c5 Bxc5 Rd8 Bxd6+ Qxd6 Qb3 Qc6 f3 Qb6+ Qxb6 axb6 Re3 Rd2 c3 Rdxg2+ Kh1 Rxb2 Re4 Rxa2 Rb4 Ra6 c4 Rg6 c5 bxc5 Rxb7 Rh6 Rb8+ Kg7 Kg1 Rag6+ Kh1 Rg5 Rg1 Kf6 Rxg5 Kxg5 Rc8 Kh5 Rxc5+ Kg6 Rc6+ Kg7 Rxh6 Kxh6 Kg2 Kg6 Kg3 h5
Live Chess,Chess.com,dhawalplaysd4,MitraPandit2,1-0,1803,1262,2020.11.27,06:53:04,B23,60,dhawalplaysd4 won on time,Chess.com,e4 c5 Nc3 Nc6 Bb5 Nd4 Bc4 g6 f4 Bg7 Nf3 e6 d3 d5 exd5 exd5 Nxd5 Ne7 Nxe7 Qxe7+ Kf1 O-O c3 Nxf3 Qxf3 Qc7 Be3 b6 Re1 Bb7 Qg3 Rae8 Bd2 Rxe1+ Bxe1 a6 Bf2 b5 Bb3 c4 dxc4 bxc4 Bc2 Rd8 f5 Rd2 Qxc7 Rxc2 Qxb7 Rc1+ Be1 gxf5 Qc8+ Bf8 Qxf5 Bc5 Qg5+
